seller_id,seller_name,state,city,seller_rating,total_products_listed,joined_date,seller_tier,fulfillment_type,gst_registered,return_acceptance_rate
SELL02663,Pandey Retail,Punjab,Patiala,4.3,777,2022-04-09 07:27:44,Platinum,FlipMart Fulfilled,True,0.918
SELL02664,Das Enterprises,Telangana,Warangal,4.3,287,2023-03-09 09:05:17,Elite,FlipMart Fulfilled,True,0.829
SELL02665,Verma Retail,Madhya Pradesh,Bhopal,3.9,774,2023-11-09 20:53:10,Preferred,FlipMart Fulfilled,True,0.991
SELL02666,Gupta Stores,Karnataka,Mangaluru,3.8,667,2023-03-23 02:07:23,Standard,FlipMart Fulfilled,True,0.975
SELL02667,Iyer Retail,Rajasthan,Udaipur,4.5,330,2021-02-03 03:12:25,Preferred,Self Ship,True,0.797
SELL02668,Nair Retail,Tamil Nadu,Salem,3.7,298,2023-06-03 23:09:43,Standard,FlipMart Fulfilled,True,0.849
SELL02669,Tiwari Retail,Delhi,Dwarka,4.9,314,2023-04-26 06:13:47,Standard,FlipMart Fulfilled,True,0.958
SELL02670,Mehta Retail,Uttar Pradesh,Varanasi,4.1,383,2021-02-13 01:20:45,Standard,FlipMart Fulfilled,True,0.975
SELL02671,Yadav Stores,Gujarat,Vadodara,3.5,285,2021-11-23 20:45:55,Standard,Self Ship,True,1.0
SELL02672,Nair Mart,West Bengal,Asansol,3.0,542,2022-04-20 06:32:43,Standard,Self Ship,True,0.907
SELL02673,Tiwari Retail,Tamil Nadu,Coimbatore,3.7,782,2022-06-01 22:56:59,Standard,Easy Ship,True,0.981
SELL02674,Mehta Mart,Gujarat,Vadodara,4.2,430,2022-11-25 22:19:11,Elite,FlipMart Fulfilled,True,0.874
SELL02675,Patel Trading,West Bengal,Asansol,3.4,84,2022-11-15 06:44:10,Standard,FlipMart Fulfilled,True,0.994
SELL02676,Bajaj Enterprises,Telangana,Nizamabad,4.7,141,2023-02-13 22:27:18,Standard,FlipMart Fulfilled,True,0.779
SELL02677,Patel Enterprises,Karnataka,Hubli,4.1,360,2023-11-09 03:45:07,Elite,Self Ship,True,0.756
SELL02678,Nair Mart,Delhi,Rohini,4.2,300,2022-10-12 01:45:21,Standard,Self Ship,True,0.886
SELL02679,Kumar Mart,Delhi,Dwarka,4.4,402,2022-03-11 07:12:42,Standard,FlipMart Fulfilled,True,0.9
SELL02680,Tiwari Trading,Maharashtra,Mumbai,3.9,483,2023-08-05 09:24:56,Elite,Easy Ship,True,0.792
SELL02681,Das Stores,Uttar Pradesh,Kanpur,3.7,514,2023-12-24 19:09:27,Standard,FlipMart Fulfilled,True,0.833
SELL02682,Sharma Trading,Gujarat,Ahmedabad,4.4,490,2023-11-22 10:11:48,Standard,FlipMart Fulfilled,True,0.94
SELL02683,Das Enterprises,Maharashtra,Nashik,3.4,172,2023-02-22 10:41:56,Standard,FlipMart Fulfilled,True,0.841
SELL02684,Banerjee Stores,Delhi,Lajpat Nagar,4.1,520,2024-01-09 03:53:29,Standard,FlipMart Fulfilled,True,0.806
SELL02685,Mishra Mart,Gujarat,Surat,3.9,652,2021-08-05 12:35:53,Standard,Easy Ship,True,0.718
SELL02686,Bajaj Trading,Tamil Nadu,Chennai,2.5,177,2024-03-16 11:13:43,Standard,FlipMart Fulfilled,True,0.806
SELL02687,Banerjee Enterprises,Tamil Nadu,Coimbatore,3.7,592,2023-05-23 00:25:51,Preferred,FlipMart Fulfilled,True,0.996
SELL02688,Iyer Retail,West Bengal,Durgapur,3.6,490,2023-02-04 18:41:25,Standard,FlipMart Fulfilled,True,0.984
SELL02689,Pandey Mart,Rajasthan,Jodhpur,4.5,713,2024-03-12 11:59:59,Preferred,FlipMart Fulfilled,True,0.79
SELL02690,Iyer Stores,Delhi,New Delhi,4.2,687,2021-02-28 06:11:01,Standard,Easy Ship,True,0.768
SELL02691,Gupta Retail,Maharashtra,Pune,3.8,214,2022-02-08 00:15:53,Preferred,FlipMart Fulfilled,True,0.803
SELL02692,Shah Enterprises,Karnataka,Bengaluru,3.2,484,2021-04-02 17:29:21,Standard,FlipMart Fulfilled,True,0.922
SELL02693,Gupta Enterprises,Rajasthan,Kota,4.0,30,2024-01-28 13:10:29,Elite,Easy Ship,True,0.933
SELL02694,Gupta Stores,Tamil Nadu,Salem,4.1,350,2023-03-12 01:16:49,Elite,Self Ship,True,0.948
SELL02695,Yadav Mart,Telangana,Nizamabad,4.8,320,2023-06-11 06:47:48,Standard,FlipMart Fulfilled,True,0.825
SELL02696,Banerjee Enterprises,West Bengal,Durgapur,4.0,434,2021-12-08 16:51:25,Standard,FlipMart Fulfilled,False,0.904
SELL02697,Bajaj Mart,Karnataka,Bengaluru,3.9,215,2023-11-08 03:20:36,Standard,Self Ship,True,0.92
SELL02698,Malhotra Enterprises,Maharashtra,Mumbai,3.8,96,2023-02-13 13:29:01,Preferred,FlipMart Fulfilled,True,0.924
SELL02699,Malhotra Enterprises,Punjab,Patiala,3.5,655,2021-08-27 04:44:11,Standard,FlipMart Fulfilled,True,0.913
SELL02700,Sharma Trading,West Bengal,Kolkata,3.8,632,2021-06-05 03:02:40,Standard,FlipMart Fulfilled,False,0.937
SELL02701,Das Stores,Maharashtra,Mumbai,3.8,557,2023-11-19 00:45:57,Standard,FlipMart Fulfilled,True,0.872
SELL02702,Kumar Retail,Telangana,Karimnagar,3.7,625,2021-07-26 06:40:22,Standard,FlipMart Fulfilled,True,0.776
SELL02703,Rao Trading,Gujarat,Rajkot,5.0,359,2021-05-09 06:22:53,Standard,Easy Ship,True,0.96
SELL02704,Das Retail,Maharashtra,Mumbai,4.0,351,2022-03-10 10:31:15,Preferred,FlipMart Fulfilled,True,0.874
SELL02705,Tiwari Retail,Kerala,Thiruvananthapuram,4.7,209,2021-04-16 20:10:51,Standard,FlipMart Fulfilled,True,0.862
SELL02706,Das Retail,Rajasthan,Kota,4.3,137,2022-08-24 20:41:28,Preferred,Self Ship,True,0.989
SELL02707,Nair Enterprises,West Bengal,Durgapur,3.9,533,2023-11-06 03:20:40,Standard,FlipMart Fulfilled,True,0.89
SELL02708,Nair Trading,Uttar Pradesh,Kanpur,2.9,543,2022-03-13 12:44:21,Preferred,FlipMart Fulfilled,True,0.762
SELL02709,Pandey Retail,Delhi,New Delhi,4.4,29,2022-04-21 12:45:59,Elite,FlipMart Fulfilled,True,0.947
SELL02710,Agarwal Retail,Gujarat,Rajkot,3.9,470,2021-07-13 20:05:53,Standard,FlipMart Fulfilled,True,0.866
SELL02711,Rao Trading,Telangana,Karimnagar,4.4,234,2022-02-08 17:03:14,Preferred,Self Ship,True,0.902
SELL02712,Verma Enterprises,Uttar Pradesh,Lucknow,4.5,517,2022-06-17 07:25:13,Elite,FlipMart Fulfilled,True,0.831
SELL02713,Kapoor Mart,West Bengal,Kolkata,3.5,727,2022-03-05 04:14:55,Elite,FlipMart Fulfilled,True,0.94
SELL02714,Mehta Stores,West Bengal,Durgapur,3.9,661,2023-07-26 12:21:06,Standard,Self Ship,True,0.914
SELL02715,Gupta Mart,Karnataka,Bengaluru,4.4,156,2023-09-27 15:37:22,Standard,Easy Ship,True,1.0
SELL02716,Tiwari Enterprises,Punjab,Amritsar,3.2,651,2021-07-12 01:55:59,Standard,FlipMart Fulfilled,True,0.836
SELL02717,Bajaj Trading,Telangana,Karimnagar,3.8,235,2022-09-29 06:26:04,Standard,FlipMart Fulfilled,False,0.841
SELL02718,Shah Retail,Rajasthan,Jaipur,4.5,108,2021-05-12 23:26:44,Standard,FlipMart Fulfilled,True,0.809
SELL02719,Sharma Stores,Tamil Nadu,Chennai,4.1,518,2022-08-31 02:35:44,Standard,Self Ship,True,0.869
SELL02720,Iyer Stores,Delhi,New Delhi,3.5,558,2023-08-22 08:28:59,Preferred,FlipMart Fulfilled,False,0.797
SELL02721,Yadav Stores,Kerala,Kozhikode,3.4,371,2021-04-02 07:34:24,Elite,FlipMart Fulfilled,True,0.906
SELL02722,Pandey Trading,Maharashtra,Nashik,4.7,450,2021-07-12 02:08:30,Platinum,FlipMart Fulfilled,True,0.927
SELL02723,Garg Mart,Punjab,Amritsar,3.9,305,2022-02-02 19:14:15,Elite,FlipMart Fulfilled,True,0.862
SELL02724,Tiwari Stores,Rajasthan,Udaipur,3.3,537,2022-03-22 03:58:24,Standard,FlipMart Fulfilled,True,0.873
SELL02725,Sharma Trading,Maharashtra,Pune,3.6,284,2021-10-01 20:56:49,Elite,FlipMart Fulfilled,True,0.901
SELL02726,Malhotra Enterprises,Uttar Pradesh,Agra,3.9,471,2021-02-15 00:53:00,Standard,Self Ship,True,0.986
SELL02727,Verma Mart,Uttar Pradesh,Kanpur,3.4,496,2023-05-17 12:26:39,Preferred,FlipMart Fulfilled,True,0.827
SELL02728,Kumar Enterprises,Rajasthan,Jaipur,4.4,38,2023-07-27 17:54:09,Platinum,FlipMart Fulfilled,True,0.803
SELL02729,Mishra Stores,Maharashtra,Nashik,4.7,155,2022-06-05 13:49:30,Standard,FlipMart Fulfilled,True,0.774
SELL02730,Verma Trading,Kerala,Kozhikode,4.5,221,2022-11-23 14:32:38,Standard,Easy Ship,True,1.0
SELL02731,Singh Mart,Maharashtra,Pune,4.2,373,2021-04-13 03:14:48,Standard,Self Ship,True,0.876
SELL02732,Rao Trading,Delhi,New Delhi,3.9,286,2024-03-06 12:28:42,Preferred,Self Ship,True,0.964
SELL02733,Patel Trading,Delhi,Rohini,3.1,580,2021-05-30 07:59:04,Elite,Self Ship,True,0.834
SELL02734,Kapoor Stores,Delhi,Dwarka,4.3,503,2021-09-14 10:39:24,Preferred,Self Ship,True,0.913
SELL02735,Reddy Retail,Maharashtra,Mumbai,3.0,703,2022-02-15 05:28:42,Standard,FlipMart Fulfilled,True,0.928
SELL02736,Rao Retail,Telangana,Karimnagar,3.5,686,2022-07-08 02:01:29,Preferred,FlipMart Fulfilled,True,0.9
SELL02737,Reddy Retail,Maharashtra,Nashik,4.2,561,2023-12-15 15:53:27,Standard,Easy Ship,True,0.794
SELL02738,Kumar Stores,Karnataka,Hubli,3.9,498,2022-08-09 02:35:34,Platinum,Easy Ship,True,0.826
SELL02739,Reddy Mart,Karnataka,Mangaluru,4.3,666,2022-09-16 10:04:23,Preferred,Easy Ship,True,0.773
SELL02740,Tiwari Stores,Madhya Pradesh,Bhopal,3.1,309,2021-11-09 16:36:45,Elite,FlipMart Fulfilled,True,0.727
SELL02741,Sharma Stores,Karnataka,Hubli,3.5,190,2022-09-27 15:19:04,Elite,FlipMart Fulfilled,True,0.882
SELL02742,Yadav Mart,Karnataka,Hubli,3.5,502,2022-09-03 04:38:46,Elite,Self Ship,True,0.911
SELL02743,Kapoor Mart,Tamil Nadu,Coimbatore,3.2,657,2022-10-02 05:56:10,Standard,FlipMart Fulfilled,True,0.963
SELL02744,Reddy Retail,Madhya Pradesh,Indore,3.4,187,2022-03-11 00:49:21,Standard,Self Ship,True,0.83
SELL02745,Iyer Enterprises,Punjab,Amritsar,4.0,505,2022-02-20 10:44:40,Standard,FlipMart Fulfilled,True,0.954
SELL02746,Joshi Trading,Tamil Nadu,Salem,3.5,593,2022-03-03 05:35:32,Standard,FlipMart Fulfilled,True,0.792
SELL02747,Kapoor Enterprises,Uttar Pradesh,Kanpur,3.8,585,2023-03-12 10:15:55,Elite,Self Ship,True,0.837
SELL02748,Bajaj Retail,Karnataka,Bengaluru,4.2,363,2023-12-08 22:53:34,Preferred,Self Ship,True,0.902
SELL02749,Singh Enterprises,Karnataka,Mangaluru,3.5,616,2023-10-14 09:25:21,Standard,FlipMart Fulfilled,True,0.891
SELL02750,Agarwal Trading,Punjab,Patiala,3.5,291,2021-09-24 16:31:26,Standard,Self Ship,True,0.819
SELL02751,Das Mart,Karnataka,Hubli,2.7,520,2021-01-22 17:31:14,Standard,FlipMart Fulfilled,True,0.896
SELL02752,Nair Stores,Kerala,Thrissur,3.1,538,2024-02-09 19:20:31,Standard,FlipMart Fulfilled,True,0.921
SELL02753,Patel Enterprises,Gujarat,Rajkot,3.6,393,2022-07-03 19:45:12,Standard,FlipMart Fulfilled,True,0.84
SELL02754,Joshi Enterprises,Tamil Nadu,Coimbatore,3.6,469,2022-04-11 20:22:04,Standard,FlipMart Fulfilled,True,0.982
SELL02755,Joshi Retail,Rajasthan,Jodhpur,3.1,576,2023-03-27 19:37:46,Standard,FlipMart Fulfilled,True,0.826
SELL02756,Garg Trading,West Bengal,Kolkata,3.6,154,2021-09-05 20:42:21,Standard,Self Ship,True,0.869
SELL02757,Joshi Retail,Kerala,Kozhikode,3.6,483,2023-08-22 09:34:58,Standard,FlipMart Fulfilled,True,0.741
SELL02758,Yadav Stores,Uttar Pradesh,Varanasi,3.6,407,2021-04-09 00:14:06,Preferred,Self Ship,True,0.932
SELL02759,Pandey Enterprises,Karnataka,Bengaluru,3.2,361,2023-11-05 03:17:45,Platinum,FlipMart Fulfilled,True,0.946
SELL02760,Singh Trading,Karnataka,Bengaluru,2.7,688,2022-05-28 09:23:52,Preferred,FlipMart Fulfilled,True,0.91
SELL02761,Tiwari Mart,Telangana,Nizamabad,4.3,419,2023-09-12 07:02:41,Elite,Self Ship,True,0.88
SELL02762,Iyer Trading,Punjab,Amritsar,4.4,329,2023-04-05 11:30:45,Standard,FlipMart Fulfilled,True,0.91
SELL02763,Patel Retail,Rajasthan,Udaipur,4.0,295,2022-04-23 09:40:01,Preferred,FlipMart Fulfilled,True,0.786
SELL02764,Banerjee Stores,Maharashtra,Nagpur,3.8,214,2022-11-13 07:39:13,Preferred,Self Ship,True,0.912
SELL02765,Garg Enterprises,Tamil Nadu,Chennai,4.3,277,2021-03-21 03:32:19,Platinum,Self Ship,True,0.83
SELL02766,Pandey Retail,Tamil Nadu,Salem,4.3,281,2024-01-17 05:37:45,Standard,FlipMart Fulfilled,True,1.0
SELL02767,Agarwal Stores,Gujarat,Rajkot,4.4,9,2022-05-25 11:04:23,Preferred,FlipMart Fulfilled,False,0.874
SELL02768,Singh Stores,Delhi,Rohini,3.9,794,2021-02-03 22:03:02,Preferred,FlipMart Fulfilled,True,0.727
SELL02769,Gupta Stores,Tamil Nadu,Salem,4.2,687,2023-08-26 08:38:20,Preferred,FlipMart Fulfilled,True,0.898
SELL02770,Mehta Enterprises,Maharashtra,Mumbai,3.6,423,2021-03-05 01:28:53,Preferred,Self Ship,True,0.982
SELL02771,Yadav Stores,Rajasthan,Jodhpur,4.1,151,2023-10-23 06:20:04,Standard,Easy Ship,True,0.983
SELL02772,Patel Retail,Karnataka,Mangaluru,3.4,782,2021-04-06 12:17:12,Standard,Easy Ship,True,0.82
SELL02773,Yadav Trading,West Bengal,Asansol,4.0,518,2023-11-04 12:56:25,Standard,FlipMart Fulfilled,True,0.782
SELL02774,Tiwari Retail,Tamil Nadu,Salem,3.1,115,2022-05-15 01:46:38,Standard,FlipMart Fulfilled,True,0.994
SELL02775,Mehta Trading,Maharashtra,Nashik,3.6,270,2024-02-02 23:23:26,Elite,FlipMart Fulfilled,True,0.756
SELL02776,Shah Stores,Kerala,Kozhikode,4.5,491,2024-02-24 23:19:24,Standard,Easy Ship,True,0.844
SELL02777,Joshi Stores,West Bengal,Durgapur,4.3,684,2021-04-03 03:19:23,Preferred,Easy Ship,True,0.93
SELL02778,Kumar Retail,Telangana,Hyderabad,3.9,29,2024-01-10 06:26:55,Standard,FlipMart Fulfilled,True,0.827
SELL02779,Singh Stores,Delhi,New Delhi,3.9,8,2022-10-22 02:59:07,Standard,Self Ship,True,0.854
SELL02780,Sharma Retail,Tamil Nadu,Salem,4.7,596,2024-03-02 03:26:56,Standard,FlipMart Fulfilled,True,0.739
SELL02781,Shah Enterprises,Tamil Nadu,Salem,3.9,659,2022-01-11 23:07:12,Elite,Easy Ship,True,0.89
SELL02782,Bajaj Stores,Delhi,Rohini,3.7,673,2022-09-25 20:39:41,Preferred,FlipMart Fulfilled,True,0.839
SELL02783,Pandey Retail,Maharashtra,Pune,4.8,132,2022-08-29 23:21:24,Standard,Self Ship,True,0.895
SELL02784,Patel Mart,Karnataka,Hubli,3.0,138,2023-03-01 02:08:06,Platinum,Easy Ship,True,0.973
SELL02785,Gupta Enterprises,Karnataka,Bengaluru,3.0,44,2022-04-12 22:02:26,Preferred,Self Ship,True,1.0
SELL02786,Kumar Mart,Tamil Nadu,Madurai,3.8,555,2022-06-21 17:52:49,Preferred,FlipMart Fulfilled,True,0.997
SELL02787,Shah Retail,Maharashtra,Nagpur,3.9,36,2021-12-11 22:46:56,Preferred,FlipMart Fulfilled,True,0.822
SELL02788,Shah Enterprises,West Bengal,Asansol,2.5,39,2022-02-10 02:26:26,Preferred,FlipMart Fulfilled,True,0.983
SELL02789,Banerjee Stores,Telangana,Hyderabad,4.7,735,2021-05-12 20:33:04,Preferred,FlipMart Fulfilled,True,0.948
SELL02790,Das Mart,Gujarat,Ahmedabad,2.9,385,2023-01-19 11:33:01,Standard,Self Ship,True,0.811
SELL02791,Patel Retail,Rajasthan,Kota,2.0,356,2021-08-29 17:51:09,Preferred,Self Ship,True,0.958
SELL02792,Malhotra Stores,Delhi,Lajpat Nagar,3.4,762,2023-08-27 20:25:03,Standard,Self Ship,True,0.806
SELL02793,Iyer Enterprises,Maharashtra,Pune,4.0,740,2021-08-02 06:26:08,Standard,FlipMart Fulfilled,True,0.91
SELL02794,Rao Stores,Uttar Pradesh,Agra,4.1,301,2023-04-10 15:01:51,Elite,FlipMart Fulfilled,True,0.829
SELL02795,Kumar Enterprises,Tamil Nadu,Madurai,3.4,163,2023-05-24 03:38:30,Elite,Easy Ship,True,0.747
SELL02796,Tiwari Enterprises,Maharashtra,Pune,4.3,104,2022-11-01 17:45:26,Preferred,Easy Ship,True,0.818
SELL02797,Yadav Mart,West Bengal,Asansol,2.8,350,2023-02-23 02:22:46,Standard,Easy Ship,True,0.926
SELL02798,Nair Retail,West Bengal,Howrah,3.4,78,2023-12-06 13:07:16,Platinum,FlipMart Fulfilled,True,0.929
SELL02799,Kumar Retail,Rajasthan,Kota,3.6,137,2023-01-27 16:17:22,Preferred,FlipMart Fulfilled,True,0.791
SELL02800,Reddy Retail,Karnataka,Bengaluru,3.4,579,2021-07-12 18:02:54,Standard,Easy Ship,True,0.903
SELL02801,Nair Mart,Rajasthan,Kota,4.1,718,2022-08-15 16:58:01,Platinum,Easy Ship,True,0.975
SELL02802,Nair Mart,Rajasthan,Udaipur,4.1,503,2023-12-20 12:38:06,Standard,FlipMart Fulfilled,True,0.865
SELL02803,Malhotra Stores,Delhi,Dwarka,2.5,382,2022-01-26 14:48:04,Standard,Self Ship,True,0.77
SELL02804,Gupta Mart,Punjab,Patiala,4.1,456,2023-12-21 17:35:32,Preferred,Easy Ship,True,1.0
SELL02805,Joshi Stores,Delhi,Rohini,4.2,194,2022-12-25 12:07:47,Preferred,FlipMart Fulfilled,True,0.803
SELL02806,Kumar Trading,Karnataka,Hubli,4.5,504,2023-06-25 06:45:15,Preferred,Self Ship,True,0.965
SELL02807,Banerjee Trading,West Bengal,Durgapur,3.2,528,2023-01-04 07:42:06,Standard,FlipMart Fulfilled,True,0.962
SELL02808,Reddy Mart,Gujarat,Surat,3.8,211,2021-12-17 11:03:55,Elite,Self Ship,True,0.961
SELL02809,Malhotra Retail,Tamil Nadu,Salem,3.3,656,2021-10-15 16:11:59,Preferred,FlipMart Fulfilled,True,0.931
SELL02810,Tiwari Mart,Maharashtra,Pune,2.6,44,2022-07-20 15:36:47,Platinum,FlipMart Fulfilled,True,0.964
SELL02811,Kumar Trading,Rajasthan,Jodhpur,4.2,394,2022-10-12 09:34:51,Standard,Self Ship,True,0.839
SELL02812,Kumar Enterprises,Madhya Pradesh,Bhopal,3.0,633,2021-01-27 11:36:14,Platinum,Easy Ship,True,0.84
SELL02813,Singh Trading,Punjab,Patiala,4.6,436,2022-08-14 20:53:54,Elite,FlipMart Fulfilled,True,0.934
SELL02814,Kumar Enterprises,Telangana,Nizamabad,3.8,496,2021-09-05 17:49:52,Standard,FlipMart Fulfilled,True,0.899
SELL02815,Singh Retail,Madhya Pradesh,Indore,3.4,470,2022-03-29 03:37:30,Platinum,Easy Ship,True,0.775
SELL02816,Nair Stores,Karnataka,Mangaluru,3.5,36,2021-03-03 17:33:31,Elite,Self Ship,True,0.884
SELL02817,Patel Enterprises,Delhi,New Delhi,2.3,629,2021-03-11 10:44:44,Standard,Easy Ship,True,0.82
SELL02818,Garg Trading,Uttar Pradesh,Varanasi,3.2,173,2023-07-24 09:46:56,Standard,Easy Ship,True,0.821
SELL02819,Agarwal Mart,Delhi,Dwarka,3.9,503,2021-11-09 22:29:19,Preferred,Easy Ship,True,0.809
SELL02820,Nair Trading,Gujarat,Surat,2.7,778,2022-12-01 19:15:09,Standard,FlipMart Fulfilled,True,0.734
SELL02821,Kumar Enterprises,Tamil Nadu,Salem,4.7,307,2022-11-01 00:29:14,Standard,FlipMart Fulfilled,True,0.81
SELL02822,Mishra Retail,Karnataka,Mangaluru,4.3,685,2022-03-19 22:45:06,Standard,Self Ship,True,0.859
SELL02823,Yadav Trading,Madhya Pradesh,Gwalior,3.4,634,2023-04-21 14:58:49,Standard,Easy Ship,True,0.938
SELL02824,Agarwal Trading,Tamil Nadu,Salem,3.8,603,2022-06-05 17:38:43,Standard,Easy Ship,False,0.69
SELL02825,Banerjee Mart,Tamil Nadu,Chennai,3.1,596,2022-08-22 05:51:31,Elite,Self Ship,True,1.0
SELL02826,Banerjee Mart,Gujarat,Vadodara,3.6,394,2021-09-01 22:35:03,Preferred,FlipMart Fulfilled,False,0.88
SELL02827,Verma Stores,Tamil Nadu,Madurai,3.8,632,2021-07-15 00:29:12,Elite,FlipMart Fulfilled,True,0.891
SELL02828,Joshi Enterprises,Punjab,Ludhiana,4.2,161,2022-01-23 05:39:59,Platinum,FlipMart Fulfilled,True,0.831
SELL02829,Verma Stores,Karnataka,Mangaluru,4.5,392,2023-06-04 13:25:20,Preferred,Easy Ship,True,0.861
SELL02830,Agarwal Stores,Maharashtra,Pune,3.8,307,2022-01-21 00:20:18,Preferred,FlipMart Fulfilled,True,0.958
SELL02831,Kumar Stores,Maharashtra,Mumbai,4.7,84,2021-02-22 05:08:42,Standard,Easy Ship,True,0.829
SELL02832,Banerjee Trading,Tamil Nadu,Coimbatore,3.2,576,2021-06-07 20:31:14,Standard,Self Ship,False,0.959
SELL02833,Iyer Retail,Delhi,Rohini,4.7,486,2023-10-10 03:17:31,Elite,FlipMart Fulfilled,True,0.775
SELL02834,Yadav Trading,Rajasthan,Jaipur,4.3,30,2021-12-07 06:27:23,Standard,Self Ship,False,0.916
SELL02835,Verma Trading,Rajasthan,Kota,2.8,487,2023-07-25 14:02:38,Standard,Easy Ship,True,0.877
SELL02836,Verma Enterprises,West Bengal,Durgapur,4.0,82,2021-11-10 03:52:49,Standard,Self Ship,True,0.96
SELL02837,Kumar Enterprises,Tamil Nadu,Madurai,2.4,73,2023-12-07 11:32:57,Platinum,FlipMart Fulfilled,True,0.993
SELL02838,Yadav Trading,Tamil Nadu,Salem,3.7,605,2023-12-27 13:11:12,Standard,FlipMart Fulfilled,True,0.818
SELL02839,Reddy Trading,Karnataka,Mangaluru,4.0,770,2024-03-04 11:36:15,Standard,FlipMart Fulfilled,True,0.902
SELL02840,Kumar Retail,Karnataka,Mysuru,4.5,494,2021-07-04 01:08:12,Standard,FlipMart Fulfilled,True,0.898
SELL02841,Sharma Enterprises,Uttar Pradesh,Lucknow,4.2,238,2023-04-11 12:20:06,Elite,FlipMart Fulfilled,True,0.93
SELL02842,Agarwal Trading,Karnataka,Mangaluru,3.6,536,2023-10-08 01:50:03,Standard,Easy Ship,True,0.901
SELL02843,Mishra Mart,Tamil Nadu,Madurai,3.5,230,2021-07-17 17:09:11,Preferred,Easy Ship,True,0.981
SELL02844,Shah Mart,Kerala,Kozhikode,3.7,112,2023-02-15 22:49:06,Elite,Easy Ship,True,0.819
SELL02845,Mehta Enterprises,Karnataka,Mangaluru,3.1,648,2022-01-10 07:42:16,Preferred,FlipMart Fulfilled,True,1.0
SELL02846,Patel Stores,Delhi,Dwarka,3.6,706,2022-01-05 22:42:00,Preferred,FlipMart Fulfilled,True,0.841
SELL02847,Kapoor Retail,Rajasthan,Jodhpur,3.8,761,2021-01-24 11:20:07,Preferred,Self Ship,True,0.639
SELL02848,Sharma Retail,Punjab,Amritsar,4.3,632,2021-09-20 01:57:25,Preferred,FlipMart Fulfilled,True,0.972
SELL02849,Pandey Enterprises,Rajasthan,Jodhpur,4.0,58,2021-10-26 13:10:59,Standard,Easy Ship,True,1.0
SELL02850,Tiwari Mart,Punjab,Amritsar,4.0,367,2023-06-16 06:45:22,Elite,Self Ship,True,0.855
SELL02851,Bajaj Trading,Rajasthan,Jodhpur,5.0,488,2021-06-16 22:48:24,Elite,FlipMart Fulfilled,True,0.891
SELL02852,Joshi Mart,Telangana,Hyderabad,4.0,563,2022-08-14 20:01:19,Standard,FlipMart Fulfilled,True,0.862
SELL02853,Iyer Stores,Tamil Nadu,Chennai,3.3,778,2021-03-09 11:14:48,Standard,Self Ship,True,0.873
SELL02854,Garg Mart,Tamil Nadu,Madurai,4.0,682,2021-06-09 12:21:05,Standard,Self Ship,True,0.883
SELL02855,Reddy Mart,Karnataka,Hubli,3.2,26,2021-04-30 12:15:38,Standard,Self Ship,True,0.831
SELL02856,Banerjee Enterprises,Maharashtra,Nagpur,3.0,135,2022-10-30 11:51:00,Preferred,FlipMart Fulfilled,True,0.906
SELL02857,Reddy Retail,Maharashtra,Nagpur,4.1,347,2023-11-13 09:02:29,Standard,Easy Ship,True,0.852
SELL02858,Gupta Enterprises,Uttar Pradesh,Varanasi,4.5,635,2022-01-15 17:06:55,Standard,FlipMart Fulfilled,True,0.754
SELL02859,Verma Retail,Uttar Pradesh,Kanpur,3.7,527,2023-08-10 01:42:38,Standard,FlipMart Fulfilled,True,0.9
SELL02860,Mehta Stores,West Bengal,Howrah,4.0,316,2023-08-23 23:53:44,Standard,FlipMart Fulfilled,True,0.736
SELL02861,Das Trading,Uttar Pradesh,Agra,2.5,594,2021-05-25 22:17:30,Elite,FlipMart Fulfilled,True,1.0
SELL02862,Tiwari Enterprises,Gujarat,Surat,4.4,341,2021-01-05 04:01:52,Elite,FlipMart Fulfilled,True,0.9
SELL02863,Agarwal Trading,Rajasthan,Jodhpur,3.3,347,2023-12-21 07:14:44,Platinum,Self Ship,True,1.0
SELL02864,Sharma Trading,Maharashtra,Nashik,4.1,405,2021-10-09 03:39:56,Elite,FlipMart Fulfilled,False,0.796
SELL02865,Nair Retail,Punjab,Amritsar,3.1,584,2022-10-05 11:43:09,Standard,FlipMart Fulfilled,True,0.946
SELL02866,Rao Retail,Delhi,Lajpat Nagar,3.6,691,2021-01-10 04:55:25,Standard,Self Ship,True,0.779
SELL02867,Das Enterprises,Delhi,Dwarka,3.4,431,2021-08-18 17:36:31,Standard,Self Ship,True,0.81
SELL02868,Bajaj Trading,Maharashtra,Pune,4.0,532,2021-01-17 18:46:20,Preferred,Self Ship,True,0.863
SELL02869,Kumar Stores,Telangana,Karimnagar,3.3,364,2023-02-02 23:46:31,Platinum,FlipMart Fulfilled,True,0.886
SELL02870,Kumar Trading,Karnataka,Mysuru,3.7,228,2023-05-10 03:26:56,Preferred,FlipMart Fulfilled,True,0.807
SELL02871,Pandey Enterprises,Telangana,Warangal,4.8,541,2022-11-27 20:03:46,Standard,FlipMart Fulfilled,True,0.773
SELL02872,Joshi Trading,Karnataka,Hubli,3.2,527,2023-05-26 18:04:48,Preferred,Self Ship,False,0.923
SELL02873,Yadav Trading,Rajasthan,Jodhpur,3.6,11,2022-06-23 02:32:45,Standard,Self Ship,True,0.986
SELL02874,Das Retail,West Bengal,Howrah,3.4,181,2021-06-15 14:11:37,Standard,FlipMart Fulfilled,True,0.856
